"cdscode","schedule","district.x","school.x","days1","days2","days3","days4","days5","sum","tkd","kd","first","second","third","fourth","fifth","sixth","tkrec1","krec1","onerec1","tworec1","threerec1","fourrec1","fiverec1","sixrec1","tklunch","klunch","onelunch","twolunch","threelunch","fourlunch","fivelunch","sixlunch","tkrec2","krec2","onerec2","tworec2","threerec2","fourre2","fiverec2","sixrec2","Low Grade","High Grade","Enrollment 
(K-12)","Free Meal 
Count 
(K-12)","Percent (%) 
Eligible Free 
(K-12)","FRPM Count 
(K-12)","Percent (%) 
Eligible FRPM 
(K-12)","Enrollment 
(Ages 5-17)","Free Meal 
Count 
(Ages 5-17)","Percent (%) 
Eligible Free 
(Ages 5-17)","FRPM Count 
(Ages 5-17)","Percent (%) 
Eligible FRPM 
(Ages 5-17)","afriameri","native","asian","filipino","hispanic","notreport","pacisland","multiracial","white","male","female","nonbinary","ell","disability","socioeco","migrant","foster","homeless"
28662666026900,"early release","napavalleyunified","phillipselementary",NA,NA,NA,NA,NA,0,"8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15",NA,"10:15-10:45","9:50-10:10","9:50-10:10","9:50-10:10","10:10-10:30","10:20-10:30","10:35-10:45",NA,"11:05-11:35","11:05-11:35","11:10-11:40","11:10-11:40","11:00-11:30","11:00-11:30","11:40-12:10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","5",373,271,"72.7%",330,"88.5%",342,254,"74.3%",307,"89.8%",NA,NA,NA,NA,363,NA,NA,NA,19,216,185,NA,224,87,356,26,NA,52
28662666026918,"regular","napavalleyunified","pueblovistaelementary","mon"," tues"," thurs"," fri",NA,4,"8:05-12:35","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20",NA,"10:00-10:20","10:00-10:20","10:00-10:20","10:00-10:20","10:00-10:20","10:20-10:30","10:20-10:30",NA,"11:00-11:40","11:10-11:40","11:30-12:00","11:30-12:00","12:10-12:30","12:10-12:30","12:10-12:30",NA,NA,"13:30-13:40","13:30-13:40","12:00-12:10","12:00-12:10","12:30-12:45","12:30-12:45",NA,"K","5",451,161,"35.7%",247,"54.8%",428,154,"36.0%",236,"55.1%",NA,NA,NA,NA,315,NA,NA,19,118,209,245,NA,151,66,251,25,NA,NA
28662666026918,"early release","napavalleyunified","pueblovistaelementary","weds",NA,NA,NA,NA,1,"8:05-12:35","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55",NA,"9:55-10:15","9:55-10:15","10:00-10:20","10:00-10:20","10:00-10:20","10:20-10:30","10:20-10:30",NA,"11:10-11:40","11:10-11:40","11:30-12:00","11:30-12:00","11:45-12:15","12:10-12:40","12:10-12:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",451,161,"35.7%",247,"54.8%",428,154,"36.0%",236,"55.1%",NA,NA,NA,NA,315,NA,NA,19,118,209,245,NA,151,66,251,25,NA,NA
28662666026934,"regular","napavalleyunified","shearerelementary","mon"," tues"," thurs"," fri",NA,4,"8:05-12:35","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:40","9:30-9:50","9:30-9:50","10:00-10:20","10:00-10:20","10:00-10:20","10:30-10:40","10:30-10:40","10:50-11:00","11:00-11:40","11:00-11:40","11:00-11:40","11:00-11:40","11:40-12:20","11:40-12:20","11:40-12:20","12:20-12:50",NA,NA,NA,NA,NA,NA,NA,NA,"P","8",501,392,"78.2%",458,"91.4%",483,380,"78.7%",440,"91.1%",NA,NA,NA,NA,492,NA,NA,NA,32,267,266,NA,304,92,495,67,NA,49
28662666026934,"early release","napavalleyunified","shearerelementary","weds",NA,NA,NA,NA,1,"8:05-12:35","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55","9:30-9:50","9:30-9:50","10:00-10:20","10:00-10:20","10:00-10:20","10:30-10:40","10:30-10:40","10:50-11:00","11:00-11:40","11:00-11:40","11:00-11:40","11:00-11:40","11:00-11:40","11:00-11:40","11:00-11:40","12:20-12;50",NA,NA,NA,NA,NA,NA,NA,NA,"P","8",501,392,"78.2%",458,"91.4%",483,380,"78.7%",440,"91.1%",NA,NA,NA,NA,492,NA,NA,NA,32,267,266,NA,304,92,495,67,NA,49
28662666026934,"early release","napavalleyunified","shearerelementary",NA,NA,NA,NA,NA,0,"8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15",NA,NA,NA,NA,NA,NA,NA,NA,"10:30-11:00","10:30-11:00","10:30-11:00","10:30-11:00","10:45-11:15","10:45-11:15","10:45-11:15","11:15-11:45",NA,NA,NA,NA,NA,NA,NA,NA,"P","8",501,392,"78.2%",458,"91.4%",483,380,"78.7%",440,"91.1%",NA,NA,NA,NA,492,NA,NA,NA,32,267,266,NA,304,92,495,67,NA,49
28662666026942,"regular","napavalleyunified","snowelementary","mon"," tues"," thurs"," fri",NA,4,"8:05-12:45","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20",NA,"9:30-9:50","9:30-9:50","9:30-9:50","9:55-10:15","9:55-10:15","10:20-10:30","10:20-10:30",NA,"11:40-12:20","11:40-12:20","11:40-12:20","12:00-12:40","12:00-12:40","12:20-13:00","12:20-13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",402,315,"78.4%",359,"89.3%",389,305,"78.4%",349,"89.7%",NA,NA,NA,NA,371,NA,NA,NA,45,229,205,NA,256,111,391,54,NA,46
28662666026942,"early release","napavalleyunified","snowelementary","weds",NA,NA,NA,NA,1,"8:05-12:45","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55",NA,"9:30-9:50","9:30-9:50","9:30-9:50","9:55-10:15","9:55-10:15","10:20-10:30","10:20-10:30",NA,"10:40-11:20","10:40-11:20","10:40-11:20","11:00-11:40","11:00-11:40","11:20-12:00","11:20-12:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",402,315,"78.4%",359,"89.3%",389,305,"78.4%",349,"89.7%",NA,NA,NA,NA,371,NA,NA,NA,45,229,205,NA,256,111,391,54,NA,46
28662666026942,"early release","napavalleyunified","snowelementary",NA,NA,NA,NA,NA,0,"8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15",NA,"9:30-9:50","9:30-9:50","9:30-9:50","9:55-10:15","9:55-10:15","10:20-10:30","10:20-10:30",NA,"11:00-11:30","11:00-11:30","11:00-11:30","11:15-11:45","11:15-11:45","11:30-12:00","11:30-12:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",402,315,"78.4%",359,"89.3%",389,305,"78.4%",349,"89.7%",NA,NA,NA,NA,371,NA,NA,NA,45,229,205,NA,256,111,391,54,NA,46
28662666026967,"regular","napavalleyunified","vichyelementary","mon"," tues"," thurs"," fri",NA,4,"8:05-12:35","8:05-13:20","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20",NA,"9:35-10:00","9:35-10:00","10:00-10:20","10:00-10:20","10:00-10:20","10:10-10:20","10:10-10:20",NA,"11:30-12:10","11:30-12:10","11:30-12:10","12:05-12:45","12:05-12:45","12:20-13:00","12:20-13:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",297,81,"27.3%",126,"42.4%",279,77,"27.6%",117,"41.9%",NA,NA,NA,NA,78,NA,NA,26,193,171,138,NA,22,69,139,NA,NA,NA
28662666026967,"early release","napavalleyunified","vichyelementary","weds",NA,NA,NA,NA,1,"8:05-12:35","8:05-12:35","8:05-12:35","8:05-12:35","8:05-12:35","8:05-12:35","8:05-12:35",NA,"9:35-10:00","9:35-10:00","10:00-10:20","10:00-10:20","10:00-10:20","10:10-10:20","10:10-10:20",NA,"11:30-12:00","11:30-12:00","11:30-12:00","12:05-12:35","12:05-12:35","12:05-12:35","12:05-12:35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",297,81,"27.3%",126,"42.4%",279,77,"27.6%",117,"41.9%",NA,NA,NA,NA,78,NA,NA,26,193,171,138,NA,22,69,139,NA,NA,NA
28662666026967,"early release","napavalleyunified","vichyelementary",NA,NA,NA,NA,NA,0,"8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15",NA,"9:35-10:00","9:35-10:00","10:00-10:20","10:00-10:20","10:00-10:20","10:10-10:20","10:10-10:20",NA,"11:15-11:45","11:15-11:45","11:15-11:45","11:30-12:00","11:30-12:00","11:30-12:00","11:30-12:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",297,81,"27.3%",126,"42.4%",279,77,"27.6%",117,"41.9%",NA,NA,NA,NA,78,NA,NA,26,193,171,138,NA,22,69,139,NA,NA,NA
28662666026975,"regular","napavalleyunified","westparkelementary","mon"," tues"," thurs"," fri",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"9:30-9:50","9:30-9:50","9:30-9:50","9:30-9:50","9:55-10:15","9:55-10:15","9:55-10:15",NA,"11:15-11:30","11:30-11:45","11:30-11:45","11:30-11:45","12:10-12:25","12:10-12:25","12:10-12:25",NA,"11:30-11:45","11:45-12:00","11:45-12:00","11:45-12:00","12:25-12:40","12:25-12:40","12:25-12:40",NA,"K","5",296,159,"53.7%",209,"70.6%",276,151,"54.7%",198,"71.7%",NA,NA,NA,NA,192,NA,NA,NA,104,164,150,NA,79,93,227,20,NA,16
28662666026975,"early release","napavalleyunified","westparkelementary","weds",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"9:30-9:50","9:30-9:50","9:30-9:50","9:55-10:15","9:55-10:15","9:55-10:15","9:55-10:15",NA,"11:15-11:30","11:30-11:45","11:30-11:45","11:30-11:45","12:10-12:25","12:10-12:25","12:10-12:25",NA,"11:30-11:45","11:45-12:00","11:45-12:00","11:45-12:00","12:25-12:40","12:25-12:40","12:25-12:40",NA,"K","5",296,159,"53.7%",209,"70.6%",276,151,"54.7%",198,"71.7%",NA,NA,NA,NA,192,NA,NA,NA,104,164,150,NA,79,93,227,20,NA,16
28662666026975,"early release","napavalleyunified","westparkelementary",NA,NA,NA,NA,NA,0,"8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:00-10:30","10:30-10:45","10:30-10:45","10:30-10:45","11:05-11:20","11:05-11:20","11:05-11:20",NA,"10:30-10:45","10:45-11:00","10:45-11:00","10:45-11:00","11:20-11:35","11:20-11:35","11:20-11:35",NA,"K","5",296,159,"53.7%",209,"70.6%",276,151,"54.7%",198,"71.7%",NA,NA,NA,NA,192,NA,NA,NA,104,164,150,NA,79,93,227,20,NA,16
28662666026983,"regular","napavalleyunified","napavalleylanguageacademy","mon"," tues"," thurs"," fri",NA,4,"8:05-12:45","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20","8:05-14:20",NA,"9:05-9:25","9:25-9:45","9:25-9:45","9:25-9:45","9:25-9:45","9:50-10:00","9:50-10:00",NA,"11:00-11:40","11:25-12:05","11:25-12:05","11:25-12:05","11:45-12:25","11:45-12:25","12:05-12:45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",560,291,"52.0%",385,"68.8%",541,285,"52.7%",377,"69.7%",NA,NA,NA,NA,482,NA,NA,NA,87,288,287,NA,258,77,403,17,NA,12
28662666026983,"early release","napavalleyunified","napavalleylanguageacademy","weds",NA,NA,NA,NA,1,"8:05-12:45","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55","8:05-12:55",NA,"9:05-9:25","9:25-9:45","9:25-9:45","9:25-9:45","9:25-9:45","9:50-10:00","9:50-10:00",NA,"11:00-11:40","11:25-12:05","11:25-12:05","11:25-12:05","11:45-12:25","11:45-12:25","12:05-12:45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",560,291,"52.0%",385,"68.8%",541,285,"52.7%",377,"69.7%",NA,NA,NA,NA,482,NA,NA,NA,87,288,287,NA,258,77,403,17,NA,12
28662666026983,"early release","napavalleyunified","napavalleylanguageacademy",NA,NA,NA,NA,NA,0,"8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15","8:05-12:15",NA,"9:05-9:25","9:25-9:45","9:25-9:45","9:25-9:45","9:25-9:45","9:50-10:00","9:50-10:00",NA,"10:45-11:15","11:00-11:30","11:00-11:30","11:15-11:45","11:15-11:45","11:30-12:00","11:30-12:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",560,291,"52.0%",385,"68.8%",541,285,"52.7%",377,"69.7%",NA,NA,NA,NA,482,NA,NA,NA,87,288,287,NA,258,77,403,17,NA,12
34752830102277,"regular","natomasunified","witterranchelementary",NA,NA,NA,NA,NA,0,"7:45-13:38","7:45-13:38","7:45-13:55","7:45-13:55","7:45-13:55","7:45-13:55","7:45-13:55",NA,"9:25-9:45","9:25-9:45","9:45-10:05","9:45-10:05","10:05-10:15","10:05-10:15","10:05-10:15",NA,"11:25-11:50","11:25-11:50","11:05-11:20","12:00-12:15","12:00-12:15","12:25-12:40","12:25-12:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",621,410,"66.0%",457,"73.6%",555,371,"66.8%",416,"75.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752830102277,"early release","natomasunified","witterranchelementary",NA,NA,NA,NA,NA,0,"7:45-12:18","7:45-12:18","7:45-12:35","7:45-12:35","7:45-12:35","7:45-12:35","7:45-12:35",NA,"9:25-9:45","9:25-9:45","9:45-10:05","9:45-10:05","10:05-10:15","10:05-10:15","10:05-10:15",NA,"11:25-11:50","11:25-11:50","11:05-11:20","12:00-12:15","12:00-12:15","12:25-12:40","12:25-12:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","5",621,410,"66.0%",457,"73.6%",555,371,"66.8%",416,"75.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752830108860,"regular","natomasunified","westlakecharter","mon"," tues"," thurs"," fri",NA,4,NA,"8:30-14:45","8:30-15:15","8:30-15:15","8:30-15:15","8:30-15:15","8:30-15:15","8:15-15:15",NA,NA,"9:40-9:50","10:00-10:10","10:15-10:25","10:30-10:40","10:30-10:40",NA,NA,"10:30-11:15","11:20-12:00","11:50-12:30","11:50-12:30","12:15-12:55","12:15-12:55","10:57-11:37",NA,"12:40-12:55","13:20-13:35","13:35-13:40","13:35-13:40","13:55-14:10","13:55-14:10",NA,"K","12",1493,414,"27.7%",477,"31.9%",1489,413,"27.7%",476,"32.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752830108860,"early release","natomasunified","westlakecharter","weds",NA,NA,NA,NA,1,NA,"8:30-13:00","8:30-13:30","8:30-13:30","8:30-13:30","8:30-13:30","8:30-13:30","8:15-13:30",NA,NA,"9:40-9:50","10:00-10:10","10:15-10:25","10:30-10:40","10:30-10:40",NA,NA,"10:30-11:15","11:20-12:00","11:50-12:30","11:50-12:30","12:15-12:55","12:15-12:55","10:57-11:37",NA,NA,NA,NA,NA,NA,NA,NA,"K","12",1493,414,"27.7%",477,"31.9%",1489,413,"27.7%",476,"32.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752830111138,"regular","natomasunified","heron",NA,NA,NA,NA,NA,0,"8:15-14:08","8:15-14:08","8:15-14:25","8:15-14:25","8:15-14:25","8:15-14:25","8:15-14:25","8:15-14:25","9:55-10:10","9:55-10:10","9:30-9:45","9:30-9:45","9:55-10:10","9:55-10:10","10:15-10:30","10:15-10:30","11:15-11:50","11:15-11:50","11:50-11:25","11:50-11:25","11:30-12:05","11:30-12:05","12:48-13:23","12:48-13:23",NA,NA,NA,NA,NA,NA,NA,NA,"K","8",977,296,"30.3%",343,"35.1%",934,284,"30.4%",328,"35.1%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752830111138,"early release","natomasunified","heron",NA,NA,NA,NA,NA,0,"8:15-12:48","8:15-12:48","8:15-13:05","8:15-13:05","8:15-13:05","8:15-13:05","8:15-13:05","8:15-13:05","9:55-10:10","9:55-10:10","9:30-9:45","9:30-9:45","9:55-10:10","9:55-10:10","10:15-10:30","10:15-10:30","11:15-11:50","11:15-11:50","10:50-11:25","10:50-11:25","11:30-12:05","11:30-12:05","12:48-13:23","12:48-13:23",NA,NA,NA,NA,NA,NA,NA,NA,"K","8",977,296,"30.3%",343,"35.1%",934,284,"30.4%",328,"35.1%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752830116806,"regular","natomasunified","h.allenhightelementary",NA,NA,NA,NA,NA,0,"8:00-13:53","8:00-13:53","8:00-14:10","8:00-14:10","8:00-14:10","8:00-14:10","8:00-14:10",NA,NA,NA,"8:57-9:13","9:15-9:30","9:32-9:47","9:50-10:05","10:07-10:22",NA,"10:05-10:40","10:05-10:40","10:30-11:05","10:30-11:05","11:10-11:45","11:10-11:45","12:30-12:50","12:30-12:50","12:00-12:30","12:00-12:30","13:10-13:25","13:30-13:45","13:50-14:05",NA,NA,NA,"K","5",760,516,"67.9%",580,"76.3%",707,495,"70.0%",553,"78.2%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752830116806,"early release","natomasunified","h.allenhightelementary",NA,NA,NA,NA,NA,0,"8:00-12:33","8:00-12:33","8:00-12:50","8:00-12:50","8:00-12:50","8:00-12:50","8:00-12:50",NA,NA,NA,"8:57-9:13","9:15-9:30","9:32-9:47","9:50-10:05","10:07-10:22",NA,"10:05-10:40","10:05-10:40","10:30-11:05","10:30-11:05","11:10-11:45","11:10-11:45","12:30-12:50","12:30-12:50",NA,NA,NA,NA,NA,NA,NA,NA,"K","5",760,516,"67.9%",580,"76.3%",707,495,"70.0%",553,"78.2%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752830135194,"regular","natomasunified","pasoverde",NA,NA,NA,NA,NA,0,"8:15-14:08","8:15-14:08","8:15-14:25","8:15-14:25","8:15-14:25","8:15-14:25","8:15-14:25","8:15-14:25","9:05-9:20","9:30-9:45","9:30-9:45","9:30-9:45","9:50-10:05","9:50-10:05","10:20-10:35","10:20-10:35","10:30-11:05","10:30-11:05","11:00-11:35","11:00-11:35","11:35-12:10","11:35-12:10","12:10-12:45","12:10-12:45",NA,NA,NA,NA,NA,NA,NA,NA,"K","8",897,395,"44.0%",470,"52.4%",853,384,"45.0%",457,"53.6%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752830135194,"early release","natomasunified","pasoverde",NA,NA,NA,NA,NA,0,"8:15-12:48","8:15-12:48","8:15-13:05","8:15-13:05","8:15-13:05","8:15-13:05","8:15-13:05","8:15-13:05","9:05-9:20","9:30-9:45","9:30-9:45","9:30-9:45","9:50-10:05","9:50-10:05","10:20-10:35","10:20-10:35","10:30-11:05","10:30-11:05","11:00-11:35","11:00-11:35","11:35-12:10","11:35-12:10","12:10-12:45","12:10-12:45",NA,NA,NA,NA,NA,NA,NA,NA,"K","8",897,395,"44.0%",470,"52.4%",853,384,"45.0%",457,"53.6%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752830140624,"regular","natomasunified","larryg.meeksacademy",NA,NA,NA,NA,NA,0,NA,"8:00-13:25","8:00-13:25","8:00-13:25","8:00-13:25","8:00-14:06","8:00-14:06","8:00-14:06",NA,"9:40-10:00","9:40-10:00","9:40-10:00","9:40-10:00","9:45-10:05","9:45-10:05","9:45-10:05",NA,"11:50-12:25","11:50-12:25","11:50-12:25","11:50-12:25","12:00-12:35","12:00-12:35","12:00-12:35",NA,NA,NA,NA,NA,NA,NA,NA,"K","8",169,115,"68.0%",128,"75.7%",169,115,"68.0%",128,"75.7%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752830140624,"early release","natomasunified","larryg.meeksacademy",NA,NA,NA,NA,NA,0,NA,"8:00-12:30","8:00-12:30","8:00-12:30","8:00-12:30","8:00-12:30","8:00-12:30","8:00-12:30",NA,"9:40-10:00","9:40-10:00","9:40-10:00","9:40-10:00","9:45-10:05","9:45-10:05","9:45-10:05",NA,"11:45-12:30","11:45-12:30","11:45-12:30","11:45-12:30","11:45-12:30","11:45-12:30","11:45-12:30",NA,NA,NA,NA,NA,NA,NA,NA,"K","8",169,115,"68.0%",128,"75.7%",169,115,"68.0%",128,"75.7%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34752836100432,"regular","natomasunified","americanlakes",NA,NA,NA,NA,NA,0,"7:45-13:38","7:45-13:38","7:45-13:55","7:45-13:55","7:45-13:55","7:45-13:55","7:45-13:55","7:45-13:55","9:00-9:15","9:00-9:15","9:00-9:15","9:00-9:15","9:20-9:35","9:20-9:35","9:40-9:55","9:40-9:55","10:30-11:05","10:30-11:05","10:55-11:30","10:55-11:30","11:30-12:05","11:30-12:05","12:10-12:45","12:10-12:45",NA,NA,NA,NA,NA,NA,NA,NA,"K","8",625,503,"80.5%",544,"87.0%",602,482,"80.1%",523,"86.9%",197,NA,50,NA,337,NA,13,73,43,373,350,NA,146,162,637,NA,NA,51
34752836100432,"early release","natomasunified","americanlakes",NA,NA,NA,NA,NA,0,"7:45-12:18","7:45-12:18","7:45-12:35","7:45-12:35","7:45-12:35","7:45-12:35","7:45-12:35","7:45-12:35","9:00-9:15","9:00-9:15","9:00-9:15","9:00-9:15","9:20-9:35","9:20-9:35","9:40-9:55","9:40-9:55","10:30-11:05","10:30-11:05","10:55-11:30","10:55-11:30","11:30-12:05","11:30-12:05","12:10-12:45","12:10-12:45",NA,NA,NA,NA,NA,NA,NA,NA,"K","8",625,503,"80.5%",544,"87.0%",602,482,"80.1%",523,"86.9%",197,NA,50,NA,337,NA,13,73,43,373,350,NA,146,162,637,NA,NA,51
34752836104731,"regular","natomasunified","jefferson",NA,NA,NA,NA,NA,0,"8:00-13:53","8:00-13:53","8:00-14:10","8:00-14:10","8:00-14:10","8:00-14:10","8:00-14:10","8:00-14:10","9:30-9:45","9:30-9:45","9:35-9:50","9:35-9:50","9:35-9:50","10:05-10:20","10:05-10:20","10:05-10:20","10:30-11:05","10:30-11:05","10:55-11:30","10:55-11:30","11:25-12:00","11:25-12:00","12:15-12:50","12:15-12:50","13:05-13:20","13:05-13:20","13:05-13:15","13:05-13:15","13:05-13:15",NA,NA,NA,"K","8",735,498,"67.8%",578,"78.6%",714,486,"68.1%",565,"79.1%",150,NA,104,20,348,NA,33,70,63,422,369,NA,160,112,636,NA,NA,50
34752836104731,"early release","natomasunified","jefferson",NA,NA,NA,NA,NA,0,"8:00-12:33","8:00-12:33","8:00-12:50","8:00-12:50","8:00-12:50","8:00-12:50","8:00-12:50","8:00-12:50","9:30-9:45","9:30-9:45","9:35-9:50","9:35-9:50","9:35-9:50","10:05-10:20","10:05-10:20","10:05-10:20","10:30-11:05","10:30-11:05","10:55-11:30","10:55-11:30","11:25-12:00","11:25-12:00","12:15-12:50","12:15-12:50",NA,NA,NA,NA,NA,NA,NA,NA,"K","8",735,498,"67.8%",578,"78.6%",714,486,"68.1%",565,"79.1%",150,NA,104,20,348,NA,33,70,63,422,369,NA,160,112,636,NA,NA,50
34752836107981,"regular","natomasunified","bannoncreek",NA,NA,NA,NA,NA,0,"7:45-13:38","7:45-13:38","7:45-13:55","7:45-13:55","7:45-13:55","7:45-13:55","7:45-13:55","7:45-13:55","9:00-9:15","9:00-9:15","9:00-9:15","9:00-9:15","9:20-9:35","9:20-9:35","9:40-9:55","9:40-9:55","10:15-10:35","10:15-10:50","10:35-11:10","10:35-11:10","11:00-11:35","11:00-11:35","12:15-12:50","12:15-12:50",NA,NA,NA,NA,NA,NA,NA,NA,"K","8",491,383,"78.0%",413,"84.1%",481,378,"78.6%",408,"84.8%",181,NA,29,13,232,NA,16,71,38,316,266,NA,88,118,496,NA,12,45
34752836107981,"early release","natomasunified","bannoncreek",NA,NA,NA,NA,NA,0,"7:45-12:18","7:45-12:18","7:45-12:35","7:45-12:35","7:45-12:35","7:45-12:35","7:45-12:35","7:45-12:35","9:00-9:15","9:00-9:15","9:00-9:15","9:00-9:15","9:20-9:35","9:20-9:35","9:40-9:55","9:40-9:55","10:30-11:05","10:30-11:05","10:55-11:30","10:55-11:30","11:15-11:50","11:15-11:50","11:35-12:10","11:35-12:10",NA,NA,NA,NA,NA,NA,NA,NA,"K","8",491,383,"78.0%",413,"84.1%",481,378,"78.6%",408,"84.8%",181,NA,29,13,232,NA,16,71,38,316,266,NA,88,118,496,NA,12,45
34752836117535,"regular","natomasunified","natomasparkelementary",NA,NA,NA,NA,NA,0,"7:45-13:38","7:45-13:38","7:45-13:55","7:45-13:55","7:45-13:55","7:45-13:55","7:45-13:55",NA,"9:55-10:10","8:40-8:55","9:00-9:15","9:20-9:35","9:40-9:55","10:00-10:15","10:20-10:35",NA,"11:30-11:45","10:30-11:15","10:45-11:20","11:10-11:45","11:30-12:05","11:50-12:25","12:10-12:45",NA,"12:15-12:30","12:15-12:30","12:50-13:05","12:50-13:05","13:10-13:25",NA,NA,NA,"K","5",745,452,"60.7%",517,"69.4%",682,425,"62.3%",486,"71.3%",198,NA,194,27,240,NA,NA,85,92,444,398,NA,176,132,610,NA,NA,32
